0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,label
21.873866698428472,26.753942964821576,30.54938790829745,43.772823998522135,1.2864661799884451,3.9984746288542374,45.341091668423125,153.3822476011255,21.161819376136364,34.42496424286423,151.99977897139325,17.902731562954955,37.431557539954156,146.2224744986639,18.075754687362192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
22.63192159823681,26.82140691474648,31.360979906281276,43.572380469809765,1.388059782333675,4.459208943824893,44.9401537372987,153.91034457562844,20.351794999591547,34.20660162339394,152.8876548630501,17.02104088898502,37.238993633009954,146.809232879923,17.42753261176375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
22.436039472977633,27.842659147831508,27.21104577076866,45.2456802362503,0.9977924646073751,4.137689980903022,46.81026109637798,152.52040328108544,22.02218306216148,35.83048381141144,151.47086374105479,18.384373209265636,37.93878485918678,146.9281296917159,17.769435013073927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
22.166554813418905,25.512366280563104,28.080214085425084,45.07306126314723,1.555613101231119,4.824857640963028,47.241434420745506,152.58003848086668,21.2367260204005,36.35879517205783,151.9124353573295,17.554802679467056,38.456123489682746,146.39195538405593,17.623935198052457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
21.402600842911607,25.36587808432798,29.315365489582465,44.531213845341476,1.6294900517720217,4.3049598523992145,46.92811315997449,151.13451234560864,22.84727047153163,36.02201200234446,150.94940726171845,18.508976364500988,37.638761273514966,147.03993236580146,17.811948245077396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
22.016850599409985,22.51020501767446,32.12822173032756,44.716798599994135,0.8723768414756207,4.2160059764855955,45.56075905149611,152.64430902659143,21.632764806182163,34.26963751107749,151.80672216140587,18.212191088324793,36.418013210417946,147.69726427599306,17.361843866743328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
21.097616214716147,27.195553213059625,29.176921115113565,44.23473304525607,1.7668980105136711,4.820024118705585,46.23986248122943,153.82426140312492,20.28907255816883,35.42555368326901,152.82880656422486,16.66453176518106,38.2616409247434,146.71954144088167,17.04286088978164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
20.650352374902834,27.34107750976384,28.502272567652028,44.02615883768705,1.3881986967252873,4.143519875223783,46.06986781217633,154.41562821038252,20.901353727573923,35.495871754805385,153.05558182322346,17.209073733325557,38.02965001898041,147.73983835306976,17.395659430811076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
20.056708370102143,29.675991171194703,30.15335719595864,43.816056788768044,1.613712658783761,4.336481161135719,46.71510332142554,151.34710832187176,22.777396631646482,35.46690805810873,152.06207858758762,18.343645263459862,37.35500298067505,147.02937574095964,18.380179504570314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
21.12552642722561,31.27744600276079,30.82551679700878,45.50357533238094,1.5974842479826357,3.9932184756502203,47.100013979695994,152.26749620784855,23.458108135235292,36.07537132747066,151.38373205992184,19.728981460772953,39.959660774737195,144.87022527309475,19.760980393387754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
20.13307896941417,28.98790783561025,28.650922235089453,44.755432319402054,1.8465542956525802,4.7978375423949595,47.03451369227703,153.68945911377662,20.868490981004467,36.52591211703903,155.90339905623043,16.439230540405557,39.70169447827499,150.08364542371157,16.982602319403128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
17.739377773117564,28.770591059067378,34.03451101791132,45.11670162472166,2.9423813357205253,4.225336923310693,46.902852358922736,155.61853265806212,21.040117459077923,36.51457590215988,155.47402468148505,18.593636428543356,39.77805178775715,148.95455430189145,18.32991663503067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
19.73182717510871,28.208584040536696,31.338052229758727,45.50619343090011,2.664464549529059,5.539575191509839,47.54853347791186,152.4696995221751,21.769402229712362,37.110166945824695,157.0377055470314,16.33518531134325,40.58281094930595,150.97808871441399,16.463349174202953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
18.51323027697164,28.9577337938928,30.23233339343671,45.7658699391845,3.10461266636197,5.487077570824238,46.28280138141396,153.29842938645598,20.46329320153321,35.55942731823279,156.89385293212874,15.931180255128321,40.49801921575176,148.86338022814294,16.99612385494576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
17.334007194409388,28.470215990253205,30.17148606381494,46.07362110311274,2.8659755289445688,5.418874762699963,47.584541025697646,152.72102632183643,21.043118684570434,37.49947871083789,156.21287506068325,16.631376737440966,42.50971806989582,147.99270627421203,17.78525716257756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
18.136201207503643,28.695647984382646,29.742879059093305,47.074262733786775,3.2060422769051433,5.268408493099577,48.12719168943952,153.65752974002476,19.983817632715276,37.99044315030904,158.10054565165922,15.514911021681902,42.76387766115021,150.48162898417627,16.551173066998466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
16.998356921743742,26.068594826204325,34.03639142924235,47.16529028575878,3.173577639853971,5.282855326824234,47.64065657842055,154.4524694003491,19.14534576941905,37.73333305314332,158.883412503555,14.83929868007035,42.02824467020642,152.4186472370434,15.726805884384849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
17.08582182627479,27.35362723146492,32.72606220014298,46.94032557071408,3.1977029726487314,5.450029848899816,47.833891020184,155.78124795373304,18.38689948457794,38.29158241021714,159.0166122964095,14.454840619646863,43.46414769857057,151.07125216541817,16.141680854439652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
15.852701397778812,28.220303332668607,34.20582535691408,47.876960766440305,2.7259949875149103,4.527033863624742,48.80451299563201,154.22866491308775,20.865433749614127,38.586406677463046,156.93081501882952,16.79118764812832,42.58675178997128,150.69038159656614,17.04812058171691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
15.154378261281176,28.12933340226879,35.0060062941013,48.07768824174998,3.3457683622500753,4.5827395774373745,48.23812810899233,153.68976558133667,19.771944124558537,38.065693841428896,158.44089296480527,15.562316327815847,42.65927320299127,152.5690003154908,15.685200393992881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
16.69905722469276,27.060660019101167,37.44517951571476,47.38663589984644,3.034428740380206,4.618144330275344,47.943068603677375,156.041034690034,18.672500409656543,37.862162745100186,158.8089889608092,14.805453639852075,42.94739517075681,151.63362615065492,15.846037610151233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
16.77742621921314,27.190982374319518,33.57522136824463,47.91581625072538,3.179957621447806,5.023164867437275,49.23738520635082,154.4596823874733,20.3630610080499,39.2678477403516,158.16111409466214,15.614175961744156,43.5469537533551,151.75673688292574,15.965293849392951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
16.20044492016007,27.44236549799309,34.33916476247066,48.45732709536608,2.957388170276804,4.631531185520813,48.390705979228116,153.4440628907213,20.023970601040222,37.95359043578343,158.80762502750355,15.523025782928505,42.240245432059716,152.6592158846901,15.432061968507227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
16.942458483302797,26.766774936480967,33.108031510727514,47.598352858858625,3.122419627810798,4.9499001360928885,48.51811061939792,153.53048908765984,20.258823981304623,38.385529736351245,158.7487872086033,15.588188154373713,42.72125767904458,152.76297683645686,15.423667648005727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
17.204872968277417,28.308341790490797,34.39151170733746,48.210346496487595,2.906140888340453,5.05904603416647,49.454738876997666,153.84783744558524,20.797166205743856,39.07487318803606,158.91015460400894,15.897780404480688,43.35035477272879,151.8129144262962,16.10970893632286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
15.801824813834733,28.450225013079546,33.405669794828675,47.44665929809404,3.4063265509786684,4.787913700650668,48.26060266808409,153.08037384843715,20.486353631431324,37.683298241476436,158.68248800528798,16.10947818588857,42.14418540009772,151.87652120077317,16.014481762956965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
18.09168504925383,28.24880204642553,34.18966361760432,47.70978960373132,3.354272238027761,4.686702663006169,48.56507071558939,154.63840138128216,20.421475126182234,38.34345141207877,158.67627112991744,15.543298334854782,43.169668035160605,151.44561462182455,16.105941503583875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
17.845624097637565,27.481902334977747,33.03613703015994,48.2459826303366,3.550635300066139,4.94750840639873,50.170579447803036,153.77280003362452,20.303119280217306,39.88010066694805,158.26784088563915,15.84982264225056,43.65427621261996,151.69165371159866,16.10267468577296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
16.408665854167197,28.54016156146887,34.07273936115337,48.20808047645101,2.90069972870558,4.436668727482472,48.90365170339035,154.79213196434586,20.271793467115394,38.18608723931374,159.336265257206,15.78054866195625,41.75064760586551,153.20901848737086,15.490578479427814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
17.502494765808848,28.01426720111303,34.35272859558103,48.2104678045983,3.2185872571292315,4.627131607180564,49.19591098496276,154.51507783698548,20.736755451950486,39.21916443672267,158.10662462451094,16.231179149050515,43.71259828599851,150.79758316074728,16.7732504687932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
17.167384123872036,27.111524027642172,33.006948925892644,47.89371009767956,3.253720906976207,4.824242536249992,48.72088102965088,155.23283975193962,19.745340650744996,38.06633107824874,159.65806561146724,15.202512432722227,42.3694808882231,152.48222058270107,15.506572573142725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
17.404304618874043,27.810117039071656,35.09244928114968,47.7931512961463,3.3830468478921616,4.78247030127779,49.136718088797316,155.24429988595182,19.90375673700124,39.41355266709654,158.29913123944598,15.369593242355691,43.87359755103355,151.15423202463035,16.32350004688419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
17.601837205594514,27.043340785840865,33.94965524859546,47.911007622281446,3.1174734895122973,5.024671107720795,49.17537507426777,154.54429958308114,19.940779156912967,38.68218702328046,159.10656854729098,15.710416096529539,42.81827120471106,151.70102455052455,15.911653515261188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
17.229976446202073,27.45965232398005,34.43871716968047,47.99358298003614,2.9613936540965917,4.627254792371672,49.436930456965875,154.29669401144344,20.35224732174239,39.31329231336543,157.7136363260639,15.915037480206678,43.42024577829096,150.60212000562132,16.807157413356254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
16.977245950774865,26.936217086474688,33.865655507753615,48.470269534236714,2.8679503181949038,4.911601171393699,49.394938159657976,153.24902065550617,20.490748607043617,38.72114380075157,158.48124754741542,15.967129089834097,42.63256371401787,152.18658799310705,16.096610891584078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
16.948163535388836,27.76831780312726,34.07316499071783,48.247000237405736,3.1911946510228826,4.457183746751855,48.78517413493012,152.89869901869676,21.14476679051171,37.930803115532896,159.26157437386215,16.093422821949584,41.79040207985051,153.44746793060423,15.15759920095751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
16.308949915027664,30.027906321824545,31.17291238957031,47.37236425300944,3.1963107364557723,4.643180077924384,48.54351116903033,153.10326993946393,21.051280237296762,38.425824492975494,159.05596796981217,15.790560398950113,43.050411318412785,152.8374075078868,15.441247227367999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
17.198138823077485,28.56044958929145,31.698148874043557,48.93890788760049,2.9848505141220265,4.7674352719596795,49.76170207263037,153.23270076753877,21.179314077844875,39.87539495755463,157.15146460739732,16.785118512429676,43.84345124534227,150.63097842449818,16.830663435524627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
16.62315414647348,27.08906040326707,34.02286030173597,48.10342083222191,2.9230057185939597,4.571429945467334,48.663541548992875,153.7703243867151,20.641757509835955,37.491265248062305,159.4754115897965,16.032495780509716,41.32211287468023,153.29948815408622,15.471131257067274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
18.155057270712273,26.898081930387235,30.598331291126694,48.272133035858815,3.296031842223521,4.796976513633944,49.73069243231627,151.58551072804846,22.96254111516635,39.42499118439043,157.86909619930893,17.227892273155753,42.64950180020216,152.80212335417397,16.159605558316052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
16.921642220521942,28.34098586607023,30.587156850603048,47.39406062764778,3.021816084872707,4.659120137216829,48.53249108482542,153.75332493392696,21.418213298546167,37.43153136269067,159.02876832238516,16.481118753117634,40.8195621132374,153.59818563116207,15.236129003607763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄱ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
21.685865693836536,9.982849723731388,23.958212400491604,36.796361231264626,5.968210676105885,5.219020646317683,19.829138147678336,112.0368561365379,49.1103442476177,47.87980088414585,112.97561705246733,39.583411963250065,58.88077377093991,107.83233101007373,40.653838267984305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
18.440977118189377,10.13370402586457,23.89150889415169,38.1666301555482,3.2065884118533714,4.903441923269268,6.068849453841484,126.0698595627447,38.96285955318127,36.16742878023259,122.83783843520196,32.643697503932216,49.43024704435261,109.39108882283303,37.521862691584204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
18.20504751243733,9.270641062674889,20.88901930103067,42.31206895836842,3.1525324258956404,7.125413061974815,26.649627902679136,144.1251121148063,18.241461655951163,23.680316891658098,140.34244951730318,15.769996536019589,47.946019430292154,121.96429289919215,16.1417792052706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
17.81308317517076,9.630760702899723,17.500742029292162,43.329247146905765,3.2982552298242482,4.593250285786561,18.46105411299884,141.97582228819152,21.576854178248606,31.244701263843044,129.694827093474,20.345728924388435,49.540685225718946,117.76911598401612,16.98782257743308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
17.631275204291047,9.362972316969273,17.746901627135074,44.165083936228,3.6793548099825726,4.65931257031542,23.41808550873935,140.77614818648297,20.6183860906489,31.24982514532122,127.431897822659,20.602317511036002,50.87530093784929,114.50654200987015,17.045877475126705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
18.660680159576728,8.520395284690784,20.828935069366306,44.88198979722948,3.1121426813594972,2.8409666058678558,21.28537874400506,150.12762878428538,23.937057631582746,25.10774782898135,129.65671759751112,24.93286445608827,50.13064160390429,110.40353766261548,22.639524672512504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
19.522717718864275,8.76849792231452,18.10840699676262,44.17524896880173,4.8375800319137205,3.7003887793290886,17.49129193663324,131.11069776419015,29.084786706010085,39.64472615106145,116.51386630761485,28.06146825218931,58.68165623419229,102.23115044243654,28.324232924708493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
17.889494048231775,7.136315972151001,19.832693346264904,46.08121441843202,5.925374667145745,2.0367788212276583,20.66201047763982,146.1327576692229,22.62426978700286,29.60167114306132,128.28555329312582,21.5248963575193,51.429078489995646,112.33040101796662,19.817601178424734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
19.927839708422024,7.636075273990643,22.09448821587308,45.474053339244655,7.497253890723412,3.1565366864090643,28.46715741548416,142.5791376482929,19.962038338734576,27.551150166023742,126.92521369187982,21.050508077526512,51.16987017787482,108.50625684317313,18.16076569254959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
19.35031319877849,6.369609859490189,20.67947612071562,47.62080898435416,6.975570247888949,2.94824673995275,27.96062866132038,141.37169459772,22.206534403038837,33.401619336310304,124.24489871357707,22.221331275559777,60.34412504566737,103.72622139192966,19.101959655031127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
19.23780900171846,6.61906227927939,20.160672477767445,47.509780834175615,4.362878225211999,2.964649594005992,27.66931120061982,147.20057764897916,19.206659611444817,25.02278141286957,133.47752511427402,18.47913790460116,49.210209114404634,117.16522153960533,16.132471737760827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
18.8561428506053,7.488047635400768,20.44511610249622,46.62305637757591,5.4482731205735435,2.3239589746848672,26.695344174754347,145.91226180102402,18.764300745862826,25.604549678029098,132.88848896574206,19.409063732097607,50.574704434628885,117.84824571317675,16.2458469451025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
19.833985597928073,7.136052098625807,19.211675993131244,47.83249621012887,4.546600650660675,2.8127891456567435,28.125278818454294,135.02458497230703,21.94942982921232,34.65826766730553,123.32398110293364,20.65983220799714,56.95598486701481,109.0555670125879,16.817171169241856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
17.469111841365184,8.090697234968664,19.32355796907512,47.17040339477294,4.467797717954854,2.834733829029085,33.214157599013284,147.83389391332983,14.551917762165722,21.83637875725135,138.8559117697142,16.71885714640171,49.753513259043295,122.04133795077239,11.955910422738855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
18.10753340159041,8.18367361982736,19.21613488335005,46.58855896807748,4.048977972584902,3.4388180656833014,35.478724938423355,151.74800556466064,12.623028751969548,17.711888962075346,144.15561842987225,16.00093731711618,49.19249298276833,122.88881050250909,10.482868771177865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
18.012209005545238,7.674084547730724,19.33854815557699,48.66272344862024,3.853080153558828,2.903852637783147,43.27761138331646,148.82942712220535,11.911700692079869,12.403564277204454,146.00782413613166,16.29744032997132,41.513707002195055,126.6597876253529,9.806893841704866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
18.622940006360885,8.033825691827166,18.86784944209108,48.994627747506534,3.584415164082529,3.001215617631217,46.0571729361648,144.08787507397022,12.368709428565943,20.138524933740488,139.47464219953332,17.210515636731362,55.57637506226912,114.4743486904785,10.28645524853697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
19.23402540237072,7.1119100189541715,18.530995867167356,49.29169038332205,4.083612052395907,2.5727822854796045,49.22830484356883,139.6448458320918,13.229282235708032,25.825257798164973,132.21441378728755,18.772313357465887,54.53685266957792,110.76706918066594,11.909853960919142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
19.43126921379231,8.374732883592147,18.922010510017643,48.18992480321049,3.835041674936627,2.138544410060177,46.29456696406958,138.66587287455303,12.92139939959149,23.53499536726507,134.617445514669,17.84258355826273,53.231000272394915,113.95762838775282,11.11463270243624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
19.592833315751875,7.787849839720313,19.12833056673164,49.13139813990777,3.37953223353983,2.061586718214181,51.41973715456171,134.0631892693723,13.459872358479023,27.85722345344634,130.36852956194426,18.882693246290852,56.73359199950849,109.922573656427,11.651185766971658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
18.697837218369152,8.111715842922216,19.129921707504522,48.23588224880419,3.844780922205082,1.4479898757461886,51.8109053224234,136.1622865192093,13.157888444944108,21.85910812257149,135.85146656348854,19.997781114447868,50.19766056600105,116.68796996813192,11.80814471886294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
18.92601137529017,7.997705303797329,18.685303659285356,48.83943836055055,3.9615201766600125,2.0290974826371517,53.9063812977421,134.00263027078702,13.142584000596033,26.79014746427622,130.80911749304173,19.623477363476052,49.750647069434244,114.33367160930553,11.74571603690226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ㄴ
